,Commune,Nombre_pieces_principales,Surface_reelle_bati,Valeur_fonciere,Nature_culture,Cluster
19823,TROUSSENCOURT,5.0,91.0,110000.0,S,2
19824,TROUSSEY,0.0,0.0,71000.0,S,1
19825,TROUVANS,4.0,149.0,56666.0,S,2
19826,TROUVILLE-LA-HAULE,0.0,400.0,170000.0,S,1
19827,TROUVILLE-SUR-MER,2.0,37.0,220000.0,S,0
19828,TROUY,4.0,75.0,158000.0,S,2
19829,TROYE-D ARIEGE,1.0,56.0,106000.0,S,1
19830,TROYES,2.0,47.0,85000.0,S,0
19831,TROYON,4.0,141.0,30580.0,S,2
19832,TRUCHERE (LA),0.0,0.0,145000.0,S,1
19833,TRUCY SUR YONNE,3.0,86.0,60000.0,S,0
19834,TRUCY-L ORGUEILLEUX,3.0,75.0,30000.0,S,0
19835,TRUMILLY,4.0,90.0,146000.0,S,2
19836,TRUN,2.5,69.0,74500.0,S,0
19837,TRUYES,3.0,88.0,186500.0,S,0
19838,TUBERSENT,5.0,96.0,165945.0,S,2
19839,TUCHAN,3.5,66.5,30545.0,S,0
19840,TUCQUEGNIEUX,5.0,90.0,195000.0,S,2
19841,TUDEILS,4.0,110.0,166000.0,AG,0
19842,TUDELLE,5.0,180.0,38000.0,S,2
19843,TUFFALUN,3.0,107.0,152500.0,S,0
19844,TUFFE VAL DE LA CHERONNE,2.0,34.5,114250.0,S,0
19845,TUGERAS-SAINT-MAURICE,4.0,101.0,87000.0,AG,0
19846,TUGNY ET PONT,4.5,68.0,83275.0,J,2
19847,TULETTE,3.5,90.0,172500.0,S,0
19848,TULLE,3.0,70.0,59000.0,S,0
19849,TULLINS,2.0,63.0,120225.0,S,0
19850,TUPIGNY,3.0,100.0,74000.0,S,0
19851,TUPIN ET SEMONS,4.0,117.0,271000.0,S,2
19852,TURCEY,6.0,215.0,120000.0,S,1
19853,TURENNE,6.0,230.0,252900.0,S,1
19854,TURNY,4.0,110.0,116000.0,S,2
19855,TURQUANT,7.0,190.0,280000.0,S,1
19856,TURRETOT,4.5,111.0,183000.0,S,2
19857,TURSAC,3.0,80.0,160620.0,S,0
19858,TUZAGUET,4.5,134.0,101500.0,S,2
19859,UBAYE-SERRE-PONCON,4.5,130.5,216500.0,S,2
19860,UBEXY,4.5,110.5,140760.0,S,2
19861,UCCIANI,2.0,28.0,30000.0,S,0
19862,UCEL,4.5,127.0,316750.0,S,2
19863,UCHACQ-ET-PARENTIS,5.0,123.0,252500.0,S,2
19864,UCHAUD,4.0,91.5,177000.0,S,2
19865,UCHAUX,2.5,70.5,413815.0,AG,0
19866,UCHIZY,4.0,114.0,95350.0,S,2
19867,UGINE,2.5,56.0,198550.0,S,0
19868,UGNY,6.0,200.0,329700.0,S,1
19869,UHART-CIZE,3.5,85.5,182000.0,S,0
19870,ULLY ST GEORGES,4.0,78.0,190000.0,S,2
19871,UMPEAU,4.0,87.0,198600.0,J,0
19872,UNCHAIR,3.0,32.0,90000.0,J,0
19873,UNIAS,4.0,98.0,272550.0,S,2
19874,UNIEUX,3.0,85.5,136750.0,S,0
19875,UNVERRE,3.0,77.0,100000.0,S,0
19876,UPAIX,2.5,65.5,167500.0,S,0
19877,UPIE,4.5,127.0,306500.0,S,2
19878,UR,5.0,119.0,268000.0,S,2
19879,URBANYA,3.5,55.0,50937.0,S,0
19880,URCAY,2.0,46.5,48000.0,S,0
19881,URCEL,3.5,86.5,127750.0,S,0
19882,URCIERS,2.0,35.0,10000.0,S,0
19883,URCUIT,4.0,90.0,322000.0,S,2
19884,URDOS,3.0,64.0,80000.0,S,0
19885,URIMENIL,2.5,88.0,184205.0,S,0
19886,URRUGNE,3.0,66.0,290000.0,S,0
19887,URT,2.0,52.0,200000.0,S,0
19888,URUFFE,6.0,149.0,153000.0,S,1
19889,URVILLE,3.0,73.0,177500.0,S,0
19890,URVILLERS,4.5,122.0,220000.0,BT,2
19891,URY,5.5,99.5,223375.0,S,1
19892,URZY,3.0,83.0,107000.0,S,0
19893,US,4.5,112.5,320000.0,S,2
19894,USCLAS-DU-BOSC,4.0,139.0,353000.0,S,2
19895,USINENS,7.0,203.5,606000.0,S,1
19896,USSAC,4.0,136.0,205000.0,S,2
19897,USSEAU,2.0,60.0,131750.0,S,0
19898,USSEL,3.0,75.5,83600.0,S,0
19899,USSEL-D ALLIER,2.0,124.0,129750.0,S,0
19900,USSON-DU-POITOU,4.5,124.0,141500.0,S,2
19901,USSON-EN-FOREZ,4.0,100.0,76000.0,S,2
19902,USSY,4.0,106.0,154000.0,S,2
19903,USSY-SUR-MARNE,1.0,15.0,78000.0,S,1
19904,USTARITZ,2.0,46.5,196500.0,S,0
19905,USTOU,1.0,16.0,46927.5,S,1
19906,UTELLE,3.0,54.0,70000.0,S,0
19907,UVERNET-FOURS,1.0,23.0,50000.0,S,1
19908,UXEGNEY,4.5,111.5,193000.0,S,2
19909,UXEM,4.0,91.0,147400.0,S,2
19910,UZ,4.0,149.0,222500.0,S,2
19911,UZA,4.0,100.0,210000.0,S,2
19912,UZECH,4.0,92.5,50000.0,S,2
19913,UZEIN,3.5,79.5,154500.0,S,0
19914,UZEL,4.5,129.0,60000.0,S,2
19915,UZELLE,4.0,183.5,220675.0,S,2
19916,UZEMAIN,7.0,230.0,289900.0,P,1
19917,UZER,5.0,140.0,400000.0,VI,2
19918,UZERCHE,3.5,87.5,96500.0,S,0
19919,UZES,3.0,61.0,172500.0,S,0
19920,UZOS,6.0,139.0,300000.0,S,1
19921,VAAS,2.0,60.0,47000.0,S,0
19922,VABRE,4.0,90.0,50000.0,S,2
19923,VABRES-L'ABBAYE,3.0,75.0,230000.0,S,0
19924,VACHERAUVILLE,6.0,210.0,185000.0,S,1
19925,VACHERES,2.5,63.5,182500.0,S,0
19926,VACHERESSE,1.0,27.0,144634.3,S,1
19927,VACQUEYRAS,5.5,145.5,517000.0,T,1
19928,VACQUIERS,5.0,117.0,335000.0,S,2
19929,VADANS,3.5,90.0,120465.0,S,0
19930,VADELAINCOURT,3.0,83.0,182000.0,S,0
19931,VADENCOURT,4.0,88.0,93400.0,L,0
19932,VAGNAS,6.5,190.5,367000.0,S,1
19933,VAGNEY,4.0,83.5,140000.0,S,2
19934,VAIGES,5.0,130.0,155000.0,S,2
19935,VAILHAUQUES,4.5,114.5,372150.0,S,2
19936,VAILHOURLES,0.0,0.0,80000.0,S,1
19937,VAILLY,1.5,45.5,191500.0,S,1
19938,VAILLY-SUR-AISNE,0.0,63.0,160000.0,S,1
19939,VAILLY-SUR-SAULDRE,3.0,48.0,43500.0,S,0
19940,VAINS,4.5,95.5,122000.0,S,2
19941,VAIR-SUR-LOIRE,4.0,103.0,184000.0,S,2
19942,VAIRE,4.0,84.5,158500.0,S,2
19943,VAIRES SUR MARNE,2.0,41.5,225900.0,S,0
19944,VAISON-LA-ROMAINE,3.0,86.5,177500.0,S,0
19945,VAISSAC,0.0,0.0,302000.0,BT,1
19946,VAITE,4.0,113.0,176000.0,S,2
19947,VAIVRE-ET-MONTOILLE,4.0,94.0,121450.0,S,2
19948,VAL BUECH-MEOUGE,3.0,90.0,166000.0,S,0
19949,VAL CENIS,2.0,68.0,159872.56,S,0
19950,VAL D ISSOIRE,4.5,113.0,91500.0,S,2
19951,VAL D'AIGOUAL,2.5,67.0,74000.0,S,0
19952,VAL D'ANAST,4.0,78.5,99000.0,S,2
19953,VAL D'ARRY,0.0,0.0,241650.0,S,1
19954,VAL D'ERDRE-AUXENCE,3.0,83.0,100000.0,S,0
19955,VAL D'OINGT,3.0,91.0,234975.0,S,0
19956,VAL D'ORGER,4.0,94.0,99500.0,S,2
19957,VAL D'OUST,3.0,88.0,135000.0,S,0
19958,VAL DE BRIEY,3.0,72.0,97000.0,S,0
19959,VAL DE CHAISE,0.0,0.0,294250.0,S,1
19960,VAL DE DAGNE,4.5,106.0,105000.0,S,2
19961,VAL DE DROME,3.0,53.0,55900.0,S,0
19962,VAL DE LIVRE,5.0,120.5,121163.5,S,2
19963,VAL DE LOUYRE ET CAUDEAU,4.0,76.0,215000.0,S,2
19964,VAL DE MEUSE,3.5,91.5,20000.0,S,0
19965,VAL DE REUIL,4.0,90.0,126700.0,S,2
19966,VAL DE VIRVEE,4.0,101.0,190000.0,S,2
19967,VAL DES VIGNES,1.5,54.0,203590.0,S,1
19968,VAL DU FABY,2.0,50.0,45000.0,S,0
19969,VAL EN VIGNES,0.5,38.0,47745.0,S,1
19970,VAL SURAN,3.0,100.0,90000.0,S,0
19971,VAL-AU-PERCHE,4.5,89.0,84000.0,S,2
19972,VAL-COUESNON,3.0,60.5,65000.0,S,0
19973,VAL-D ETANGSON,0.0,0.0,8500.0,P,1
19974,VAL-D ISERE,1.0,33.0,457000.0,S,1
19975,VAL-D'ARC,3.5,88.5,151500.0,S,0
19976,VAL-D'AUGE,3.0,52.0,19000.0,S,0
19977,VAL-D'AUZON,1.5,49.5,139000.0,T,1
19978,VAL-D'EPY,3.5,118.5,114800.0,S,0
19979,VAL-D'IZE,4.0,117.0,145000.0,S,2
19980,VAL-D'OIRE-ET-GARTEMPE,3.0,85.5,62153.0,S,0
19981,VAL-DE-BONNIEURE,3.0,100.0,122000.0,S,0
19982,VAL-DE-LA-HAYE,4.0,81.0,185000.0,VE,0
19983,VAL-DE-MERCY,5.0,104.0,135000.0,S,2
19984,VAL-DE-SAANE,4.0,105.5,185750.0,S,2
19985,VAL-DE-SCIE,4.0,98.0,152000.0,S,2
19986,VAL-DE-SOS,4.0,68.0,58550.0,S,2
19987,VAL-DE-VESLE,6.0,128.0,226000.0,S,1
19988,VAL-DE-VIE,4.0,90.5,697500.0,S,2
19989,VAL-DE-VIRIEU,6.0,103.0,158800.0,S,1
19990,VAL-DES-MARAIS,4.0,104.5,88000.0,S,2
19991,VAL-DES-PRES,4.0,109.0,262000.0,S,2
19992,VAL-DU-LAYON,5.0,110.0,200000.0,S,2
19993,VAL-DU-MAINE,5.0,105.0,142000.0,S,2
19994,VAL-DU-MIGNON,2.0,61.0,170000.0,S,0
19995,VAL-ET-CHATILLON,5.0,60.0,39000.0,S,2
19996,VAL-FOUZON,5.0,89.0,97500.0,T,2
19997,VAL-MARAVEL,5.0,143.0,290000.0,S,2
19998,VAL-MONT,0.0,800.0,150000.0,S,1
19999,VAL-REVERMONT,3.0,88.0,118000.0,S,0
20000,VAL-SAINT-GERMAIN (LE),5.0,124.0,336000.0,S,2
20001,VAL-SONNETTE,4.0,107.0,117500.0,S,2
20002,VAL-SUZON,0.0,0.0,334340.0,S,1
20003,VALADY,4.0,104.0,218300.0,S,2
20004,VALAILLES,5.0,118.0,197750.0,S,2
20005,VALAMBRAY,6.0,139.0,195000.0,S,1
20006,VALAURIE,3.0,33.0,135000.0,S,0
20007,VALBONNAIS,3.5,65.5,57892.5,S,0
20008,VALBONNE,0.0,41.5,295000.0,S,1
20009,VALCANVILLE,3.5,81.5,131000.0,AG,0
20010,VALCEBOLLERE,3.0,68.0,103000.0,S,0
20011,VALCIVIERES,4.0,70.0,70000.0,S,2
20012,VALCOURT,2.5,44.0,62500.0,P,0
20013,VALDAHON,3.0,69.0,170000.0,S,0
20014,VALDALLIERE,3.0,71.0,50500.0,S,0
20015,VALDAMPIERRE,3.5,88.5,178500.0,S,0
20016,VALDEBLORE,2.0,41.0,71850.0,S,0
20017,VALDELAUME,4.0,102.0,88000.0,S,2
20018,VALDERIES,4.0,96.0,180550.0,AG,0
20019,VALDEROURE,3.0,70.0,171000.0,S,0
20020,VALDIVIENNE,4.0,100.0,110000.0,S,2
20021,VALDOIE,0.0,0.0,93276.0,S,1
20022,VALDROME,0.0,0.0,256350.0,S,1
20023,VALDURENQUE,5.0,104.0,163000.0,S,2
20024,VALEILLE,5.5,117.0,165750.0,S,1
20025,VALEILLES,3.0,61.0,193000.0,S,0
20026,VALEINS,3.0,92.0,396700.0,S,0
20027,VALENCAY,3.0,67.0,63000.0,S,0
20028,VALENCE,2.0,63.0,123000.0,S,0
20029,VALENCE EN POITOU,3.5,71.0,85770.0,S,0
20030,VALENCE-D ALBIGEOIS,4.0,97.5,79000.0,S,2
20031,VALENCE-EN-BRIE,3.0,65.0,80000.0,S,0
20032,VALENCE-SUR-BAISE,3.0,65.5,67250.0,S,0
20033,VALENCIENNES,2.0,66.0,130000.0,S,0
20034,VALENCIN,4.5,88.0,296534.5,S,2
20035,VALENCISSE,3.5,85.5,127500.0,S,0
20036,VALENCOGNE,5.0,107.0,230930.0,T,2
20037,VALENNES,0.0,0.0,5000.0,S,1
20038,VALENSOLE,3.0,82.5,162500.0,S,0
20039,VALENTIGNEY,4.0,78.0,117500.0,S,2
20040,VALENTON,3.0,67.0,222500.0,S,0
20041,VALERGUES,4.5,106.5,374480.0,S,2
20042,VALESCOURT,3.0,64.0,110000.0,S,0
20043,VALEUIL,4.0,90.0,130000.0,S,2
20044,VALEYRAC,4.0,120.0,239000.0,S,2
20045,VALFLAUNES,3.0,96.0,270000.0,S,0
20046,VALFLEURY,4.0,98.5,214750.0,S,2
20047,VALFORET,6.0,137.0,225000.0,S,1
20048,VALFRAMBERT,5.0,118.0,195000.0,S,2
20049,VALFROICOURT,5.0,120.0,118500.0,S,2
20050,VALGELON-LA ROCHETTE,6.0,120.0,220720.0,S,1
20051,VALGORGE,3.0,51.5,76000.0,S,0
20052,VALHERBASSE,3.0,97.0,60000.0,S,0
20053,VALINES,3.5,82.0,120902.5,S,0
20054,VALLABREGUES,4.0,83.0,180875.0,S,2
20055,VALLABRIX,4.0,125.0,304350.0,S,2
20056,VALLANGOUJARD,3.5,89.5,284550.0,S,0
20057,VALLANS,3.0,85.0,120250.0,S,0
20058,VALLANT SAINT GEORGES,3.0,82.0,117000.0,S,0
20059,VALLAURIS,1.0,25.0,181000.0,S,1
20060,VALLEE-DE-RONSARD,5.0,84.0,121000.0,T,2
20061,VALLEES EN CHAMPAGNE,3.0,80.0,110750.0,S,0
20062,VALLEES-D'ANTRAIGUES-ASPERJOC,3.5,67.5,56250.0,S,0
20063,VALLEGUE,5.0,130.0,260000.0,S,2
20064,VALLEIRY,2.5,55.0,247250.0,S,0
20065,VALLENAY,4.0,65.0,33500.0,S,2
20066,VALLERES,3.0,75.0,147000.0,S,0
20067,VALLEROIS-LE-BOIS,4.0,110.0,95000.0,S,2
20068,VALLEROY,4.0,88.0,176000.0,S,2
20069,VALLEROY-AUX-SAULES,4.0,78.0,123000.0,S,2
20070,VALLEROY-LE-SEC,5.0,90.0,161650.0,J,2
20071,VALLERY,3.0,48.0,120000.0,S,0
20072,VALLESVILLES,3.0,50.0,350000.0,S,0
20073,VALLET,4.0,96.5,170500.0,S,2
20074,VALLIERE,3.0,46.0,35000.0,S,0
20075,VALLIERES LES GRANDES,3.0,85.0,168855.0,S,0
20076,VALLIERES-SUR-FIER,3.5,84.5,264750.0,S,0
20077,VALLIGUIERES,4.0,85.0,190000.0,S,2
20078,VALLIQUERVILLE,3.0,85.0,178000.0,S,0
20079,VALLOIRE,2.0,31.0,125200.0,S,0
20080,VALLOIRE-SUR-CISSE,4.0,91.5,175000.0,S,2
20081,VALLON PONT D'ARC,2.0,81.0,170000.0,S,0
20082,VALLON SUR GEE,3.5,82.5,46495.0,S,0
20083,VALLON-EN-SULLY,2.0,121.5,217000.0,S,0
20084,VALLONS-DE-L'ERDRE,4.0,109.5,106500.0,S,2
20085,VALLORCINE,0.0,0.0,550000.0,S,1
20086,VALLOUISE-PELVOUX,3.5,60.0,123250.0,S,0
20087,VALMEINIER,2.0,33.0,88300.0,S,0
20088,VALMONDOIS,2.0,42.0,338000.0,S,0
20089,VALMY,2.0,83.0,88000.0,S,0
20090,VALOGNES,3.0,75.0,143500.0,S,0
20091,VALOJOULX,4.0,109.0,140200.0,P,0
20092,VALORBIQUET,4.0,79.0,80950.0,S,2
20093,VALOREILLE,5.0,139.0,190860.0,S,2
20094,VALPRIVAS,4.0,87.5,100952.5,J,0
20095,VALPUISEAUX,3.0,75.5,246770.0,S,0
20096,VALRAS-PLAGE,1.0,21.5,118175.0,S,1
20097,VALRAVILLON,4.0,140.0,155000.0,S,2
20098,VALREAS,3.5,83.0,139750.0,S,0
20099,VALROMEY-SUR-SERAN,4.5,107.0,144235.0,S,2
20100,VALROS,4.0,102.0,207950.0,S,2
20101,VALS-LES-BAINS,3.0,71.5,110000.0,S,0
20102,VALS-PRES-LE-PUY,4.0,72.0,91630.0,S,2
20103,VALSEME,3.5,99.5,332500.0,S,0
20104,VALSERHONE,3.0,68.5,158000.0,S,0
20105,VALSONNE,4.5,109.5,167600.0,S,2
20106,VALTIN (LE),6.0,137.0,235000.0,S,1
20107,VALUEJOLS,5.0,80.0,88400.0,S,2
20108,VALZ-SOUS-CHATEAUNEUF,5.0,103.0,86500.0,P,2
20109,VALZIN EN PETITE MONTAGNE,5.5,137.5,162790.0,S,1
20110,VANCAIS,3.0,94.0,78190.0,S,0
20111,VANCE,5.0,99.0,108000.0,S,2
20112,VANDEINS,3.5,104.5,179600.0,S,0
20113,VANDELEVILLE,4.5,122.0,162025.0,S,2
20114,VANDENESSE,4.0,88.5,42500.0,S,2
20115,VANDENESSE-EN-AUXOIS,5.0,89.5,76000.0,S,2
20116,VANDIERES,4.0,121.5,142025.0,S,2
20117,VANDOEUVRE LES NANCY,3.0,59.0,98100.0,S,0
20118,VANDONCOURT,0.0,0.0,72750.0,S,1
20119,VANDRIMARE,3.0,78.5,106000.0,S,0
20120,VANNES,2.0,43.0,151000.0,S,0
20121,VANNES-LE-CHATEL,1.5,37.0,45750.0,S,1
20122,VANNES-SUR-COSSON,6.0,168.0,160000.0,S,1
20123,VANNOZ,0.0,110.0,147000.0,S,1
20124,VANVES,1.0,28.0,328740.0,S,1
20125,VANVEY,0.0,0.0,6250.0,S,1
20126,VANVILLE,4.0,124.0,220000.0,S,2
20127,VANXAINS,4.0,77.0,138000.0,S,2
20128,VANZAC,2.5,52.5,183500.0,S,0
20129,VARAGES,3.0,66.0,180000.0,S,0
20130,VARAIGNES,2.0,74.0,82500.0,S,0
20131,VARAIZE,3.5,81.5,86500.0,S,0
20132,VARAMBON,4.0,100.0,154400.0,S,2
20133,VARANGES,4.0,110.0,188770.0,S,2
20134,VARANGEVILLE,3.5,72.5,104500.0,S,0
20135,VARAVILLE,1.0,77.0,208000.0,S,1
20136,VARCES-ALLIERES-ET-RISSET,3.0,75.0,225000.0,S,0
20137,VAREILLES,2.0,68.0,33000.0,S,0
20138,VAREN,4.5,100.0,131750.0,S,2
20139,VARENGEVILLE-SUR-MER,3.5,81.0,155300.0,S,0
20140,VARENNE-SAINT-GERMAIN,4.0,109.0,158000.0,S,2
20141,VARENNES,4.0,75.0,112000.0,S,2
20142,VARENNES EN ARGONNE,4.5,89.0,64750.0,S,2
20143,VARENNES SUR ALLIER,0.0,0.0,80000.0,S,1
20144,VARENNES-CHANGY,3.0,80.5,106550.0,J,0
20145,VARENNES-JARCY,5.0,94.0,356000.0,S,2
20146,VARENNES-LE-GRAND,4.0,107.0,129625.0,S,2
20147,VARENNES-LES-MACON,0.0,681.0,175000.0,S,1
20148,VARENNES-LES-NARCY,0.0,21.0,154817.0,S,1
20149,VARENNES-SAINT-SAUVEUR,4.0,70.0,118000.0,P,0
20150,VARENNES-SUR-AMANCE,4.5,107.5,42500.0,S,2
20151,VARENNES-SUR-LOIRE,4.0,114.0,125000.0,S,2
20152,VARENNES-SUR-SEINE,3.0,66.0,135000.0,S,0
20153,VARENNES-VAUZELLES,3.0,70.5,117500.0,S,0
20154,VARESNES,5.0,150.0,145000.0,S,2
20155,VARETZ,4.0,88.0,123000.0,S,2
20156,VARILHES,3.0,71.0,162500.0,S,0
20157,VARINFROY,3.0,72.0,188850.0,S,0
20158,VARNEVILLE-BRETTEVILLE,3.0,70.0,124000.0,S,0
20159,VAROGNE,4.0,84.0,113000.0,S,2
20160,VAROIS ET CHAIGNOT,2.5,66.5,401000.0,S,0
20161,VAROUVILLE,3.0,107.0,193000.0,S,0
20162,VARRAINS,4.5,99.0,134050.0,S,2
20163,VARREDDES,3.0,72.0,235000.0,S,0
20164,VARS,1.0,26.0,110000.0,S,1
20165,VARZAY,3.0,80.0,131100.0,S,0
20166,VARZY,2.5,58.0,35500.0,S,0
20167,VASLES,4.0,103.0,106150.0,S,2
20168,VASSEL,2.0,75.0,60000.0,S,0
20169,VASSELAY,4.0,140.0,187000.0,S,2
20170,VASSENS,5.0,86.0,117000.0,S,2
20171,VASSENY,0.0,0.0,32500.0,S,1
20172,VASSINCOURT,5.0,100.0,110000.0,S,2
20173,VASSOGNE,4.0,79.0,147500.0,S,2
20174,VASSONVILLE,4.0,90.0,205000.0,S,2
20175,VATAN,1.0,48.0,72500.0,S,1
20176,VATHIMENIL,6.0,115.0,115000.0,S,1
20177,VATILIEU,4.0,93.0,135000.0,S,2
20178,VATTETOT-SOUS-BEAUMONT,4.0,78.0,135000.0,S,2
20179,VATTETOT-SUR-MER,4.0,118.0,170000.0,AG,0
20180,VATTEVILLE-LA-RUE,4.0,91.0,114000.0,S,2
20181,VAUBECOURT,2.0,40.0,137000.0,S,0
20182,VAUCELLES ET BEFFECOURT,3.0,63.0,116800.0,S,0
20183,VAUCHAMPS,2.0,50.0,72500.0,S,0
20184,VAUCHELLES,5.0,89.0,128000.0,S,2
20185,VAUCHELLES-LES-DOMART,4.0,82.0,108000.0,S,2
20186,VAUCHELLES-LES-QUESNOY,4.0,72.0,136000.0,S,2
20187,VAUCHONVILLIERS,3.0,74.0,51400.0,S,0
20188,VAUCHOUX,4.0,166.0,113800.0,S,2
20189,VAUCIENNES,4.0,89.5,190550.0,S,2
20190,VAUCLERC,2.0,53.0,43000.0,S,0
20191,VAUCLIN,4.0,80.0,159000.0,S,2
20192,VAUCONCOURT-NERVEZAIN,3.0,60.0,59500.0,T,0
20193,VAUCOULEURS,2.0,120.0,38000.0,S,0
20194,VAUCRESSON,3.0,69.0,400000.0,S,0
20195,VAUDANCOURT,3.0,50.0,122000.0,S,0
20196,VAUDEBARRIER,2.0,78.0,33000.0,S,0
20197,VAUDELNAY,4.0,140.0,139000.0,S,2
20198,VAUDEMANGE,2.0,48.0,29000.0,S,0
20199,VAUDES,4.0,71.0,56320.0,S,2
20200,VAUDESINCOURT,10.0,234.0,410020.0,S,1
20201,VAUDEURS,1.5,57.0,47500.0,S,1
20202,VAUDEVILLE,4.0,88.0,95000.0,S,2
20203,VAUDIGNY,4.0,69.0,144000.0,S,2
20204,VAUDOUE (LE),3.0,101.0,245000.0,S,0
20205,VAUDOY-EN-BRIE,5.0,118.0,222500.0,AG,0
20206,VAUDREUILLE,2.0,56.5,253000.0,S,0
20207,VAUDREY,5.0,176.5,178400.0,S,2
20208,VAUDRICOURT,8.0,182.0,382000.0,S,1
20209,VAUDRINGHEM,2.0,85.0,201050.0,AG,0
20210,VAUGINES,3.0,50.0,165000.0,S,0
20211,VAUGNERAY,4.0,103.0,348165.0,S,2
20212,VAUGRIGNEUSE,1.0,45.0,205000.0,S,1
20213,VAUHALLAN,4.0,92.0,339350.0,S,2
20214,VAUJANY,1.0,25.5,362400.0,S,1
20215,VAUJOURS,2.0,46.5,190000.0,S,0
20216,VAULNAVEYS-LE-BAS,4.0,89.0,306450.0,S,2
20217,VAULNAVEYS-LE-HAUT,2.0,68.5,331750.0,S,0
20218,VAULRY,3.0,60.0,110000.0,T,0
20219,VAULX,4.0,108.0,353000.0,S,2
20220,VAULX EN VELIN,2.0,45.0,153400.0,S,0
20221,VAULX-MILIEU,0.0,80.0,231400.0,S,1
20222,VAULX-VRAUCOURT,4.0,124.0,130000.0,S,2
20223,VAUMAS,0.0,0.0,35000.0,S,1
20224,VAUMOISE,4.0,97.5,172500.0,S,2
20225,VAUNAVEYS LA ROCHETTE,5.0,111.0,275000.0,S,2
20226,VAUPILLON,1.5,30.5,41850.0,S,1
20227,VAUREAL,3.5,74.0,253250.0,S,0
20228,VAUTEBIS,4.0,88.0,88000.0,S,2
20229,VAUTHIERMONT,5.0,108.0,240200.0,S,2
20230,VAUTORTE,1.0,60.0,34050.0,S,1
20231,VAUVENARGUES,3.0,106.0,298150.0,S,0
20232,VAUVERT,3.0,89.0,175000.0,S,0
20233,VAUVILLE,0.0,0.0,580000.0,S,1
20234,VAUVILLERS,4.0,83.5,67210.0,S,2
20235,VAUX,4.0,104.0,120000.0,T,0
20236,VAUX ANDIGNY,3.0,70.0,95000.0,S,0
20237,VAUX D'AMOGNES,3.0,81.0,95000.0,S,0
20238,VAUX EN BEAUJOLAIS,3.0,74.0,176150.0,S,0
20239,VAUX EN DIEULET,4.0,100.0,100000.0,S,2
20240,VAUX EN VERMANDOIS,0.0,0.0,200000.0,S,1
20241,VAUX LES MOURON,5.0,122.0,290000.0,J,2
20242,VAUX MONTREUIL,4.0,107.0,115000.0,S,2
20243,VAUX SUR EURE,7.0,220.0,400000.0,AG,1
20244,VAUX-EN-AMIENOIS,2.0,65.0,120000.0,S,0
20245,VAUX-EN-BUGEY,4.5,100.5,157500.0,S,2
20246,VAUX-ET-CHANTEGRUE,2.0,46.0,43061.240000000005,S,0
20247,VAUX-LE-PENIL,0.5,77.5,209000.0,S,1
20248,VAUX-LES-SAINT-CLAUDE,5.0,112.0,180000.0,S,2
20249,VAUX-ROUILLAC,3.0,102.0,100000.0,S,0
20250,VAUX-SUR-AURE,4.5,222.5,624500.0,S,2
20251,VAUX-SUR-BLAISE,4.0,92.0,73000.0,S,2
20252,VAUX-SUR-MER,2.0,36.0,210000.0,S,0
20253,VAUX-SUR-POLIGNY,5.0,118.0,175000.0,P,2
20254,VAUX-SUR-SEINE,4.5,104.5,335000.0,S,2
20255,VAUX-SUR-VIENNE,3.0,86.5,99000.0,S,0
20256,VAUXBONS,4.0,170.0,54857.5,S,2
20257,VAUXBUIN,5.0,96.0,177000.0,S,2
20258,VAUXREZIS,3.0,45.0,150000.0,S,0
20259,VAUXTIN,4.0,92.0,48000.0,S,2
20260,VAVINCOURT,2.0,70.0,30000.0,S,0
20261,VAXAINVILLE,4.0,88.0,60000.0,S,2
20262,VAXONCOURT,5.0,110.0,145000.0,S,2
20263,VAY,3.0,59.0,67000.0,S,0
20264,VAYLATS,3.5,90.0,125007.5,S,0
20265,VAYRAC,3.0,76.0,97000.0,S,0
20266,VAYRES,3.5,77.0,213000.0,S,0
20267,VAYRES-SUR-ESSONNE,3.0,75.0,287000.0,S,0
20268,VAZEILLES-LIMANDRE,5.0,130.0,209000.0,AG,0
20269,VAZERAC,4.0,92.0,150500.0,S,2
20270,VEAUCHE,3.5,85.0,200000.0,S,0
20271,VEAUCHETTE,4.0,106.5,260375.0,S,2
20272,VEAUGUES,0.0,81.0,46000.0,S,1
20273,VEBRET,0.0,0.0,80000.0,L,1
20274,VECOUX,4.0,106.0,150000.0,S,2
20275,VECQUEVILLE,5.0,110.0,87500.0,S,2
20276,VEDENE,3.5,84.5,223560.0,S,0
20277,VEIGNE,4.5,111.5,241750.0,S,2
20278,VEIGY-FONCENEX,2.5,61.5,332000.0,S,0
20279,VEILLEINS,7.0,282.0,296430.0,S,1
20280,VELAINE-EN-HAYE,3.5,105.0,120048.63,S,0
20281,VELAINE-SOUS-AMANCE,5.0,105.0,186385.0,S,2
20282,VELAINES,4.0,84.0,110200.0,S,2
20283,VELANNE,3.0,55.0,188000.0,P,0
20284,VELARS-SUR-OUCHE,4.0,99.0,207000.0,S,2
20285,VELAUX,4.0,87.0,370000.0,S,2
20286,VELENNES,4.5,92.0,211750.0,S,2
20287,VELET,6.0,118.0,108980.0,S,1
20288,VELIEUX,5.0,120.0,200000.0,S,2
20289,VELINES,2.0,88.5,106000.0,AG,0
20290,VELIZY VILLACOUBLAY,2.0,42.0,263500.0,S,0
20291,VELLE-LE-CHATEL,7.0,150.0,98000.0,S,1
